policy,unit,vars,clauses,result,conflicts,decisions,propagations,restarts,blocked,learnt,avg_lbd,avg_len,deleted,max_level,seconds,_cnf,_param_value
fixed,900,250,1065,UNSAT,94978,112032,4165978,105,0,94977,8.92,14.34,84704,30,4.2854,uuf250-084.cnf,900
fixed,900,250,1065,UNSAT,149710,175155,6304449,166,0,149709,8.90,13.93,136905,29,7.5481,uuf250-085.cnf,900
fixed,900,250,1065,UNSAT,139385,162653,5901371,154,0,139384,8.75,13.59,130506,30,6.8745,uuf250-086.cnf,900
fixed,900,250,1065,UNSAT,1128531,1315704,47059788,1252,0,1128530,10.19,15.54,1098269,31,111.0429,uuf250-087.cnf,900
fixed,900,250,1065,UNSAT,293654,342964,12233651,325,0,293653,9.53,14.65,277761,30,18.2627,uuf250-088.cnf,900
fixed,900,250,1065,UNSAT,336779,390735,14152127,373,0,336778,9.70,15.01,325510,31,22.7519,uuf250-089.cnf,900
fixed,900,250,1065,UNSAT,775240,900411,32662643,860,0,775239,10.14,15.37,749672,32,67.7872,uuf250-09.cnf,900
fixed,900,250,1065,UNSAT,35205,40839,1511386,39,0,35204,7.94,12.77,30754,32,1.2705,uuf250-090.cnf,900
fixed,900,250,1065,UNSAT,197852,233184,8475767,219,0,197851,9.13,14.43,185907,34,10.7109,uuf250-091.cnf,900
fixed,900,250,1065,UNSAT,530484,620781,21769826,588,0,530483,9.78,15.06,515914,32,41.6475,uuf250-092.cnf,900
fixed,900,250,1065,UNSAT,172303,202791,7381198,191,0,172302,9.03,14.07,164009,30,9.0444,uuf250-093.cnf,900
fixed,900,250,1065,UNSAT,131644,154487,5542099,146,0,131643,9.03,14.16,124260,31,6.5106,uuf250-094.cnf,900
fixed,900,250,1065,UNSAT,74441,87378,3142133,82,0,74440,8.61,13.36,65403,37,3.1417,uuf250-095.cnf,900
fixed,900,250,1065,UNSAT,240576,279691,10125654,267,0,240575,9.34,14.42,225407,29,14.5206,uuf250-096.cnf,900
fixed,900,250,1065,UNSAT,76201,89439,3338271,84,0,76200,8.67,13.91,70004,38,3.2424,uuf250-097.cnf,900
fixed,900,250,1065,UNSAT,63920,74981,2751640,70,0,63919,8.58,13.43,56654,33,2.6157,uuf250-098.cnf,900
fixed,900,250,1065,UNSAT,105047,122872,4422816,116,0,105046,8.69,13.70,95257,33,4.8246,uuf250-099.cnf,900
fixed,1000,250,1065,UNSAT,182232,213393,7969807,182,0,182231,9.29,14.51,171159,28,9.6605,uuf250-01.cnf,1000
fixed,1000,250,1065,UNSAT,151575,177849,6536056,151,0,151574,9.15,14.40,143460,29,7.6828,uuf250-010.cnf,1000
fixed,1000,250,1065,UNSAT,314670,368272,13039804,314,0,314669,9.43,14.49,296420,29,19.5884,uuf250-0100.cnf,1000
fixed,1000,250,1065,UNSAT,235530,275878,9982329,235,0,235529,9.19,14.37,225410,31,13.5237,uuf250-011.cnf,1000
fixed,1000,250,1065,UNSAT,209695,245303,8975009,209,0,209694,9.40,14.38,201264,29,11.4872,uuf250-012.cnf,1000
fixed,1000,250,1065,UNSAT,191126,223597,7882797,190,0,191125,9.00,14.01,178458,29,10.5039,uuf250-013.cnf,1000
fixed,1000,250,1065,UNSAT,208659,244351,9011699,208,0,208658,8.88,14.32,193509,31,11.6533,uuf250-014.cnf,1000
fixed,1000,250,1065,UNSAT,255476,297691,10714425,255,0,255475,9.41,14.47,242256,38,15.0961,uuf250-015.cnf,1000
fixed,1000,250,1065,UNSAT,102903,120768,4315047,102,0,102902,8.82,13.79,95256,29,4.7722,uuf250-016.cnf,1000
fixed,1000,250,1065,UNSAT,251424,294496,10305524,251,0,251423,9.20,14.28,242257,31,15.3247,uuf250-017.cnf,1000
fixed,1000,250,1065,UNSAT,229880,267908,9924461,229,0,229879,9.37,14.41,217207,33,12.9172,uuf250-018.cnf,1000
fixed,1000,250,1065,UNSAT,189677,219888,8087563,189,0,189676,9.20,14.50,178457,34,10.5492,uuf250-019.cnf,1000
fixed,1000,250,1065,UNSAT,222692,260283,9333881,222,0,222691,9.27,14.36,209160,30,12.8055,uuf250-02.cnf,1000
fixed,1000,250,1065,UNSAT,317254,372541,13162708,317,0,317253,9.64,14.66,305968,31,19.9318,uuf250-020.cnf,1000
fixed,1000,250,1065,UNSAT,292009,342671,12609645,291,0,292008,9.45,14.80,277766,31,18.0577,uuf250-021.cnf,1000
fixed,1000,250,1065,UNSAT,388029,452131,16552545,387,0,388028,9.81,15.00,377012,32,26.6947,uuf250-022.cnf,1000
fixed,1000,250,1065,UNSAT,105813,122798,4469159,105,0,105812,8.90,13.92,95258,34,4.9559,uuf250-023.cnf,1000
fixed,1000,250,1065,UNSAT,91347,107111,3941360,91,0,91346,8.35,13.40,84704,40,3.9791,uuf250-024.cnf,1000
fixed,1000,250,1065,UNSAT,175220,205259,7659547,175,0,175219,9.21,14.42,164007,29,9.2710,uuf250-025.cnf,1000
fixed,1000,250,1065,UNSAT,69717,82496,2996369,69,0,69716,8.55,13.73,60958,28,2.8987,uuf250-026.cnf,1000
fixed,1000,250,1065,UNSAT,269404,313987,11443506,269,0,269403,9.32,14.72,259717,30,16.6478,uuf250-027.cnf,1000
fixed,1000,250,1065,UNSAT,204965,239925,8732979,204,0,204964,9.29,14.46,193512,29,11.5684,uuf250-028.cnf,1000
fixed,1000,250,1065,UNSAT,95037,111209,4107041,94,0,95036,8.62,13.82,84705,28,4.4141,uuf250-029.cnf,1000
fixed,1000,250,1065,UNSAT,184863,214836,7957392,184,0,184862,9.14,14.43,171162,31,10.2547,uuf250-03.cnf,1000
fixed,1000,250,1065,UNSAT,100691,118649,4175093,100,0,100690,8.81,13.69,95253,29,4.6172,uuf250-030.cnf,1000
fixed,1000,250,1065,UNSAT,317637,373437,13825456,317,0,317636,9.68,14.99,305961,37,19.6465,uuf250-031.cnf,1000
fixed,1000,250,1065,UNSAT,144589,168462,6120030,144,0,144588,8.86,13.75,136907,29,7.2231,uuf250-032.cnf,1000
fixed,1000,250,1065,UNSAT,549992,643665,22724241,549,0,549991,9.53,14.62,528460,29,43.6582,uuf250-033.cnf,1000
fixed,1000,250,1065,UNSAT,394235,461628,16669096,393,0,394234,9.67,15.09,377014,30,26.9836,uuf250-034.cnf,1000
fixed,1000,250,1065,UNSAT,525532,613805,21657908,525,0,525531,9.71,14.83,503511,30,39.9668,uuf250-035.cnf,1000
fixed,1000,250,1065,UNSAT,86465,101647,3672180,86,0,86464,8.77,14.01,79659,27,3.7840,uuf250-036.cnf,1000
fixed,1000,250,1065,UNSAT,75976,88839,3190298,75,0,75975,8.63,13.46,70003,33,3.2392,uuf250-037.cnf,1000
fixed,1000,250,1065,UNSAT,51161,60196,2214115,51,0,51160,8.26,13.19,44656,29,1.9402,uuf250-038.cnf,1000
fixed,1000,250,1065,UNSAT,115054,134762,4900182,114,0,115053,8.74,13.77,106405,28,5.3890,uuf250-039.cnf,1000
fixed,1000,250,1065,UNSAT,163725,192805,6822112,163,0,163724,8.86,14.13,150157,30,8.4531,uuf250-04.cnf,1000
fixed,1000,250,1065,UNSAT,60812,70598,2559395,60,0,60811,8.53,13.30,52504,29,2.4821,uuf250-040.cnf,1000
fixed,1000,250,1065,UNSAT,136619,161189,5940544,136,0,136618,9.25,14.60,124258,30,6.6359,uuf250-041.cnf,1000
fixed,1000,250,1065,UNSAT,224096,260892,9484041,223,0,224095,9.06,14.09,209157,30,12.6989,uuf250-042.cnf,1000
fixed,1000,250,1065,UNSAT,158642,185654,6788759,158,0,158641,8.99,14.14,150155,31,8.1756,uuf250-043.cnf,1000
fixed,1000,250,1065,UNSAT,126033,147981,5425725,125,0,126032,8.82,14.18,118154,33,6.1299,uuf250-044.cnf,1000
fixed,1000,250,1065,UNSAT,82044,96280,3546392,81,0,82043,8.51,13.54,74757,28,3.5383,uuf250-045.cnf,1000
fixed,1000,250,1065,UNSAT,522753,613306,21936633,522,0,522752,10.07,15.58,503515,31,39.5341,uuf250-046.cnf,1000
fixed,1000,250,1065,UNSAT,118355,139174,5056903,118,0,118354,8.93,13.80,112205,36,5.5277,uuf250-047.cnf,1000
fixed,1000,250,1065,UNSAT,41449,48357,1822653,41,0,41448,8.24,13.20,37404,34,1.5395,uuf250-048.cnf,1000
fixed,1000,250,1065,UNSAT,122987,144783,5523078,122,0,122986,9.25,14.70,112207,30,5.8829,uuf250-049.cnf,1000
fixed,1000,250,1065,UNSAT,125555,147880,5295716,125,0,125554,8.70,13.79,118162,31,6.0524,uuf250-05.cnf,1000
fixed,1000,250,1065,UNSAT,166894,196043,6942878,166,0,166893,9.12,14.23,157011,32,8.8311,uuf250-050.cnf,1000
fixed,1000,250,1065,UNSAT,285346,332773,12262161,285,0,285345,9.37,14.62,268668,30,17.4019,uuf250-051.cnf,1000
fixed,1000,250,1065,UNSAT,235931,275421,9764163,235,0,235930,9.27,14.37,225409,31,14.1085,uuf250-052.cnf,1000
fixed,1000,250,1065,UNSAT,353630,413965,14605287,353,0,353629,9.69,14.85,335511,38,22.9383,uuf250-053.cnf,1000
fixed,1000,250,1065,UNSAT,236139,275538,10239290,235,0,236138,9.58,14.84,225409,32,13.6395,uuf250-054.cnf,1000
fixed,1000,250,1065,UNSAT,46604,54701,1953240,46,0,46603,8.03,12.88,40955,36,1.7389,uuf250-055.cnf,1000
fixed,1000,250,1065,UNSAT,149123,174821,6375258,148,0,149122,9.33,14.50,136909,31,7.5772,uuf250-056.cnf,1000
fixed,1000,250,1065,UNSAT,160317,190157,6799225,160,0,160316,9.14,14.54,150155,33,8.2476,uuf250-057.cnf,1000
fixed,1000,250,1065,UNSAT,392075,457119,16516698,391,0,392074,9.67,14.84,377017,30,27.0168,uuf250-058.cnf,1000
fixed,1000,250,1065,UNSAT,70184,82275,2979206,70,0,70183,8.48,13.28,65406,28,2.9545,uuf250-059.cnf,1000
fixed,1000,250,1065,UNSAT,159517,187408,6752774,159,0,159516,9.10,14.32,150162,30,8.3717,uuf250-06.cnf,1000
fixed,1000,250,1065,UNSAT,90928,106919,3909460,90,0,90927,8.64,13.73,84708,28,4.0064,uuf250-060.cnf,1000
fixed,1000,250,1065,UNSAT,573704,667558,24044686,573,0,573703,10.09,15.46,554022,36,45.5527,uuf250-061.cnf,1000
fixed,1000,250,1065,UNSAT,108939,128997,4579254,108,0,108938,8.70,13.61,100758,29,5.0031,uuf250-062.cnf,1000
fixed,1000,250,1065,UNSAT,196891,231385,8489428,196,0,196890,8.96,14.25,185911,28,10.5670,uuf250-063.cnf,1000
fixed,1000,250,1065,UNSAT,216548,252344,9225987,216,0,216547,9.28,14.75,201258,34,12.4147,uuf250-064.cnf,1000
fixed,1000,250,1065,UNSAT,83833,97332,3609490,83,0,83832,8.64,13.59,74752,31,3.7567,uuf250-065.cnf,1000
fixed,1000,250,1065,UNSAT,643886,753457,27237579,643,0,643885,9.72,15.37,620516,34,52.8305,uuf250-066.cnf,1000
fixed,1000,250,1065,UNSAT,160460,188282,6998685,160,0,160459,9.04,14.35,150154,34,8.3306,uuf250-067.cnf,1000
fixed,1000,250,1065,UNSAT,35304,40969,1550199,35,0,35303,7.88,12.63,30755,29,1.2267,uuf250-068.cnf,1000
fixed,1000,250,1065,UNSAT,263181,307287,10875239,262,0,263180,9.30,14.35,250909,31,16.1026,uuf250-069.cnf,1000
fixed,1000,250,1065,UNSAT,273214,317320,11382700,273,0,273213,9.56,14.66,259709,30,17.1458,uuf250-07.cnf,1000
fixed,1000,250,1065,UNSAT,355419,415291,15204353,355,0,355418,9.62,15.15,335520,30,23.9141,uuf250-070.cnf,1000
fixed,1000,250,1065,UNSAT,467602,547936,19402123,467,0,467601,9.93,15.34,455412,33,34.4251,uuf250-071.cnf,1000
fixed,1000,250,1065,UNSAT,170424,199497,7220277,170,0,170423,8.92,14.17,157012,33,9.1264,uuf250-072.cnf,1000
fixed,1000,250,1065,UNSAT,80001,94256,3492868,79,0,80000,8.92,14.08,74758,28,3.4283,uuf250-073.cnf,1000
fixed,1000,250,1065,UNSAT,126654,148592,5285213,126,0,126653,8.82,13.60,118156,31,5.8976,uuf250-074.cnf,1000
fixed,1000,250,1065,UNSAT,194045,229144,8337688,193,0,194044,9.35,14.71,185909,30,10.7450,uuf250-075.cnf,1000
fixed,1000,250,1065,UNSAT,132697,154448,5545543,132,0,132696,8.84,13.52,124259,35,6.3071,uuf250-076.cnf,1000
fixed,1000,250,1065,UNSAT,956508,1115735,40078449,955,0,956507,10.01,15.52,924019,33,92.6780,uuf250-077.cnf,1000
fixed,1000,250,1065,UNSAT,229549,268621,9751106,229,0,229548,9.35,14.39,217207,32,13.0094,uuf250-078.cnf,1000
fixed,1000,250,1065,UNSAT,163141,190389,6920380,162,0,163140,9.08,14.24,150154,31,8.7561,uuf250-079.cnf,1000
fixed,1000,250,1065,UNSAT,198314,231583,8283003,198,0,198313,9.24,14.40,185910,31,10.9939,uuf250-08.cnf,1000
fixed,1000,250,1065,UNSAT,185580,216682,7806616,185,0,185579,8.92,13.96,171160,32,10.0446,uuf250-080.cnf,1000
fixed,1000,250,1065,UNSAT,244087,286414,10147149,243,0,244086,9.19,14.28,233758,34,14.2318,uuf250-081.cnf,1000
fixed,1000,250,1065,UNSAT,187411,218363,7968526,187,0,187410,9.20,14.41,178464,31,10.2367,uuf250-082.cnf,1000
fixed,1000,250,1065,UNSAT,68814,80833,3043396,68,0,68813,8.68,13.96,60955,27,2.8775,uuf250-083.cnf,1000
fixed,1000,250,1065,UNSAT,75770,89641,3353340,75,0,75769,8.68,13.96,70008,29,3.1603,uuf250-084.cnf,1000
fixed,1000,250,1065,UNSAT,140435,164333,5896930,140,0,140434,8.79,13.84,130508,28,6.9843,uuf250-085.cnf,1000
fixed,1000,250,1065,UNSAT,128275,149924,5430023,128,0,128274,8.82,13.74,118158,30,6.2126,uuf250-086.cnf,1000
fixed,1000,250,1065,UNSAT,1403092,1634858,58109123,1401,0,1403091,10.30,15.77,1367437,33,149.0818,uuf250-087.cnf,1000
fixed,1000,250,1065,UNSAT,243552,285174,10172489,243,0,243551,9.53,14.76,233758,31,14.2150,uuf250-088.cnf,1000
fixed,1000,250,1065,UNSAT,264701,308713,11287233,264,0,264700,9.48,14.90,250906,30,16.4299,uuf250-089.cnf,1000
fixed,1000,250,1065,UNSAT,809200,937510,34000931,808,0,809199,10.02,15.27,780024,30,72.0320,uuf250-09.cnf,1000
fixed,1000,250,1065,UNSAT,34160,39929,1465840,34,0,34159,8.10,13.08,30752,32,1.2514,uuf250-090.cnf,1000
fixed,1000,250,1065,UNSAT,166126,195523,7196269,165,0,166125,9.12,14.60,157012,30,8.6345,uuf250-091.cnf,1000
fixed,1000,250,1065,UNSAT,413917,483010,17170927,413,0,413916,9.72,15.03,398664,30,29.6383,uuf250-092.cnf,1000
fixed,1000,250,1065,UNSAT,126819,149255,5437069,126,0,126818,8.55,13.60,118159,30,5.9516,uuf250-093.cnf,1000
fixed,1000,250,1065,UNSAT,144274,168943,6070343,144,0,144273,8.93,14.00,136906,28,7.3017,uuf250-094.cnf,1000
fixed,1000,250,1065,UNSAT,77378,90555,3255066,77,0,77377,8.51,13.21,70005,37,3.2644,uuf250-095.cnf,1000
fixed,1000,250,1065,UNSAT,197004,230161,8404394,196,0,197003,9.23,14.51,185912,29,11.0468,uuf250-096.cnf,1000
fixed,1000,250,1065,UNSAT,86164,101028,3736898,86,0,86163,8.68,13.85,79655,38,3.7562,uuf250-097.cnf,1000
fixed,1000,250,1065,UNSAT,53658,62792,2329297,53,0,53657,8.40,13.30,48506,33,2.1134,uuf250-098.cnf,1000
fixed,1000,250,1065,UNSAT,98900,115608,4196828,98,0,98899,8.53,13.45,89908,33,4.4428,uuf250-099.cnf,1000
fixed,1100,250,1065,UNSAT,148754,174585,6529435,135,0,148753,9.20,14.42,136908,29,7.4404,uuf250-01.cnf,1100
fixed,1100,250,1065,UNSAT,142610,167596,6160239,129,0,142609,8.99,14.19,130507,28,7.0418,uuf250-010.cnf,1100
fixed,1100,250,1065,UNSAT,253411,296596,10519722,230,0,253410,9.34,14.42,242267,30,15.0157,uuf250-0100.cnf,1100
fixed,1100,250,1065,UNSAT,271804,318405,11448537,246,0,271803,9.21,14.37,259711,29,16.3851,uuf250-011.cnf,1100
fixed,1100,250,1065,UNSAT,180667,211890,7701341,164,0,180666,9.20,14.22,171162,29,9.5691,uuf250-012.cnf,1100
fixed,1100,250,1065,UNSAT,179671,209965,7473822,163,0,179670,9.03,14.05,171158,27,9.6248,uuf250-013.cnf,1100
fixed,1100,250,1065,UNSAT,199193,233826,8536781,180,0,199192,8.89,14.41,185909,31,10.7792,uuf250-014.cnf,1100
fixed,1100,250,1065,UNSAT,219595,256038,9275188,199,0,219594,9.35,14.50,209160,38,12.4498,uuf250-015.cnf,1100
fixed,1100,250,1065,UNSAT,89557,105197,3767329,81,0,89556,8.71,13.73,79658,29,3.9849,uuf250-016.cnf,1100
fixed,1100,250,1065,UNSAT,203372,238084,8431120,184,0,203371,9.01,14.14,193507,30,11.5724,uuf250-017.cnf,1100
fixed,1100,250,1065,UNSAT,206298,240662,8846878,187,0,206297,9.11,14.06,193513,29,11.0501,uuf250-018.cnf,1100
fixed,1100,250,1065,UNSAT,207262,240112,8809968,188,0,207261,9.35,14.65,193515,28,11.8508,uuf250-019.cnf,1100
fixed,1100,250,1065,UNSAT,185145,216270,7790889,168,0,185144,9.13,14.25,171158,29,9.9525,uuf250-02.cnf,1100
fixed,1100,250,1065,UNSAT,278345,327058,11565703,252,0,278344,9.37,14.38,268654,29,16.5949,uuf250-020.cnf,1100
fixed,1100,250,1065,UNSAT,298546,349942,12851728,271,0,298545,9.29,14.54,287011,31,18.5275,uuf250-021.cnf,1100
fixed,1100,250,1065,UNSAT,388740,452526,16451955,353,0,388739,9.71,14.93,377012,32,26.6575,uuf250-022.cnf,1100
fixed,1100,250,1065,UNSAT,128430,148852,5415004,116,0,128429,9.15,14.02,118154,34,6.3698,uuf250-023.cnf,1100
fixed,1100,250,1065,UNSAT,74332,87529,3231380,67,0,74331,8.18,13.19,65404,40,2.9755,uuf250-024.cnf,1100
fixed,1100,250,1065,UNSAT,168425,197075,7353975,153,0,168424,9.13,14.31,157012,30,8.7567,uuf250-025.cnf,1100
fixed,1100,250,1065,UNSAT,81670,96223,3513676,74,0,81669,8.70,13.84,74756,27,3.5828,uuf250-026.cnf,1100
fixed,1100,250,1065,UNSAT,286030,333311,12143001,259,0,286029,9.35,14.69,268666,29,18.0072,uuf250-027.cnf,1100
fixed,1100,250,1065,UNSAT,264832,309507,11111833,240,0,264831,9.39,14.62,250912,30,16.3575,uuf250-028.cnf,1100
fixed,1100,250,1065,UNSAT,91384,106025,3959926,83,0,91383,8.55,13.81,84709,28,4.1462,uuf250-029.cnf,1100
fixed,1100,250,1065,UNSAT,183891,214107,7923652,167,0,183890,9.05,14.28,171164,32,10.0330,uuf250-03.cnf,1100
fixed,1100,250,1065,UNSAT,86650,102400,3592938,78,0,86649,8.84,13.77,79655,31,3.7840,uuf250-030.cnf,1100
fixed,1100,250,1065,UNSAT,240726,282349,10574264,218,0,240725,9.42,14.67,225413,37,13.5193,uuf250-031.cnf,1100
fixed,1100,250,1065,UNSAT,180167,209466,7559734,163,0,180166,9.12,14.02,171153,29,9.6384,uuf250-032.cnf,1100
fixed,1100,250,1065,UNSAT,750195,874268,30674716,681,0,750194,9.59,14.70,734722,30,67.7197,uuf250-033.cnf,1100
fixed,1100,250,1065,UNSAT,426647,498160,18001325,387,0,426646,9.66,15.09,409716,31,30.5734,uuf250-034.cnf,1100
fixed,1100,250,1065,UNSAT,695705,810398,28281218,631,0,695704,9.75,14.81,676419,30,58.4153,uuf250-035.cnf,1100
fixed,1100,250,1065,UNSAT,81681,95597,3493667,74,0,81680,8.71,13.81,74753,28,3.5124,uuf250-036.cnf,1100
fixed,1100,250,1065,UNSAT,93617,109160,3913059,85,0,93616,8.67,13.37,84708,33,4.2211,uuf250-037.cnf,1100
fixed,1100,250,1065,UNSAT,46478,54719,1999266,42,0,46477,8.30,13.18,40953,27,1.7329,uuf250-038.cnf,1100
fixed,1100,250,1065,UNSAT,126760,148258,5390444,115,0,126759,8.82,13.84,118155,26,6.0950,uuf250-039.cnf,1100
fixed,1100,250,1065,UNSAT,201448,235907,8339956,183,0,201447,9.26,14.50,193512,31,11.1818,uuf250-04.cnf,1100
fixed,1100,250,1065,UNSAT,49316,57408,2087061,44,0,49315,8.41,13.21,44653,29,1.8870,uuf250-040.cnf,1100
fixed,1100,250,1065,UNSAT,110597,131164,4854569,100,0,110596,8.93,14.41,100758,30,5.1488,uuf250-041.cnf,1100
fixed,1100,250,1065,UNSAT,220401,256015,9324875,200,0,220400,9.24,14.39,209161,29,12.6581,uuf250-042.cnf,1100
fixed,1100,250,1065,UNSAT,206222,240655,8702299,187,0,206221,9.20,14.29,193510,30,11.5243,uuf250-043.cnf,1100
fixed,1100,250,1065,UNSAT,173241,202205,7395984,157,0,173240,9.15,14.36,164011,33,9.3770,uuf250-044.cnf,1100
fixed,1100,250,1065,UNSAT,88660,104554,3824375,80,0,88659,8.64,13.68,79655,29,3.8779,uuf250-045.cnf,1100
fixed,1100,250,1065,UNSAT,538850,631389,22534109,489,0,538849,9.92,15.48,515921,32,41.2104,uuf250-046.cnf,1100
fixed,1100,250,1065,UNSAT,113249,133191,4858526,102,0,113248,8.91,13.95,106407,36,5.3148,uuf250-047.cnf,1100
fixed,1100,250,1065,UNSAT,43754,51253,1932433,39,0,43753,8.09,13.07,37402,34,1.6064,uuf250-048.cnf,1100
fixed,1100,250,1065,UNSAT,124346,146241,5589293,112,0,124345,9.12,14.54,118158,29,5.8750,uuf250-049.cnf,1100
fixed,1100,250,1065,UNSAT,122491,144145,5162644,111,0,122490,8.76,13.85,112206,31,5.7888,uuf250-05.cnf,1100
fixed,1100,250,1065,UNSAT,195041,228507,8100891,177,0,195040,9.25,14.35,185907,30,10.9614,uuf250-050.cnf,1100
fixed,1100,250,1065,UNSAT,280161,326777,12073299,254,0,280160,9.26,14.46,268661,30,16.8831,uuf250-051.cnf,1100
fixed,1100,250,1065,UNSAT,160340,187030,6739528,145,0,160339,9.02,14.16,150153,27,8.4660,uuf250-052.cnf,1100
fixed,1100,250,1065,UNSAT,254312,299529,10670756,231,0,254311,9.40,14.63,242257,38,14.9455,uuf250-053.cnf,1100
fixed,1100,250,1065,UNSAT,225623,262780,9820030,204,0,225622,9.49,14.65,217216,31,12.7422,uuf250-054.cnf,1100
fixed,1100,250,1065,UNSAT,42815,50097,1795873,38,0,42814,7.91,12.57,37403,36,1.5769,uuf250-055.cnf,1100
fixed,1100,250,1065,UNSAT,99961,117764,4329625,90,0,99960,8.86,14.04,89904,29,4.4619,uuf250-056.cnf,1100
fixed,1100,250,1065,UNSAT,158384,187034,6728281,143,0,158383,9.10,14.57,150158,30,8.1321,uuf250-057.cnf,1100
fixed,1100,250,1065,UNSAT,359910,420228,15296262,326,0,359909,9.55,14.77,345661,30,23.6609,uuf250-058.cnf,1100
fixed,1100,250,1065,UNSAT,60634,71007,2594387,55,0,60633,8.29,13.04,52504,28,2.4031,uuf250-059.cnf,1100
fixed,1100,250,1065,UNSAT,198431,233748,8331782,180,0,198430,9.10,14.38,185907,36,11.2318,uuf250-06.cnf,1100
fixed,1100,250,1065,UNSAT,90305,106104,3861732,82,0,90304,8.62,13.66,84703,29,3.9935,uuf250-060.cnf,1100
fixed,1100,250,1065,UNSAT,661150,769420,27524618,600,0,661149,10.11,15.51,634274,36,55.5401,uuf250-061.cnf,1100
fixed,1100,250,1065,UNSAT,113781,134384,4799078,103,0,113780,8.83,13.90,106407,29,5.3452,uuf250-062.cnf,1100
fixed,1100,250,1065,UNSAT,197337,231460,8491368,179,0,197336,9.13,14.65,185911,29,10.7136,uuf250-063.cnf,1100
fixed,1100,250,1065,UNSAT,280846,326062,11879918,255,0,280845,9.52,14.89,268664,35,17.6462,uuf250-064.cnf,1100
fixed,1100,250,1065,UNSAT,90355,104915,3844225,82,0,90354,8.73,13.71,84707,32,4.0768,uuf250-065.cnf,1100
fixed,1100,250,1065,UNSAT,686123,799392,28965134,623,0,686122,9.58,15.11,662216,33,58.5872,uuf250-066.cnf,1100
fixed,1100,250,1065,UNSAT,177156,208304,7712040,160,0,177155,9.28,14.65,164010,34,9.4724,uuf250-067.cnf,1100
fixed,1100,250,1065,UNSAT,36914,43085,1606007,33,0,36913,7.97,12.62,30753,28,1.3195,uuf250-068.cnf,1100
fixed,1100,250,1065,UNSAT,298074,347788,12296794,270,0,298073,9.40,14.47,287012,28,18.9269,uuf250-069.cnf,1100
fixed,1100,250,1065,UNSAT,225632,262802,9497958,204,0,225631,9.35,14.51,217209,30,13.1260,uuf250-07.cnf,1100
fixed,1100,250,1065,UNSAT,408741,477585,17334395,371,0,408740,9.71,15.24,387757,31,29.1890,uuf250-070.cnf,1100
fixed,1100,250,1065,UNSAT,466217,546145,19293146,423,0,466216,9.92,15.33,443766,33,34.1650,uuf250-071.cnf,1100
fixed,1100,250,1065,UNSAT,187131,218315,7885476,169,0,187130,9.09,14.30,178456,33,10.3046,uuf250-072.cnf,1100
fixed,1100,250,1065,UNSAT,77039,90735,3359001,69,0,77038,8.85,14.12,70004,30,3.2493,uuf250-073.cnf,1100
fixed,1100,250,1065,UNSAT,121428,141935,5074445,110,0,121427,8.90,13.63,112204,33,5.5818,uuf250-074.cnf,1100
fixed,1100,250,1065,UNSAT,210264,247465,8999710,191,0,210263,9.45,14.83,201262,30,12.0236,uuf250-075.cnf,1100
fixed,1100,250,1065,UNSAT,131197,152515,5528928,119,0,131196,8.92,13.63,124260,35,6.2933,uuf250-076.cnf,1100
fixed,1100,250,1065,UNSAT,928147,1083397,39013495,843,0,928146,9.96,15.55,907422,33,87.7467,uuf250-077.cnf,1100
fixed,1100,250,1065,UNSAT,208847,243631,8934200,189,0,208846,9.33,14.48,193518,32,11.8166,uuf250-078.cnf,1100
fixed,1100,250,1065,UNSAT,150526,176062,6413504,136,0,150525,8.99,14.19,143454,31,7.9951,uuf250-079.cnf,1100
fixed,1100,250,1065,UNSAT,199658,232880,8399575,181,0,199657,9.24,14.30,185912,30,11.4417,uuf250-08.cnf,1100
fixed,1100,250,1065,UNSAT,223487,260824,9389498,203,0,223486,9.15,14.29,209159,32,13.3789,uuf250-080.cnf,1100
fixed,1100,250,1065,UNSAT,267079,312100,11118748,242,0,267078,9.19,14.27,250913,30,16.7395,uuf250-081.cnf,1100
fixed,1100,250,1065,UNSAT,194751,227002,8251490,176,0,194750,9.13,14.32,185914,29,10.9300,uuf250-082.cnf,1100
fixed,1100,250,1065,UNSAT,79611,92896,3480369,72,0,79610,8.67,14.02,74756,31,3.5825,uuf250-083.cnf,1100
fixed,1100,250,1065,UNSAT,83410,98431,3680581,75,0,83409,8.89,14.15,74756,27,3.5961,uuf250-084.cnf,1100
fixed,1100,250,1065,UNSAT,145479,169617,6151304,132,0,145478,9.02,14.11,136915,28,7.5432,uuf250-085.cnf,1100
fixed,1100,250,1065,UNSAT,150303,174671,6286839,136,0,150302,8.67,13.53,143457,28,7.6658,uuf250-086.cnf,1100
fixed,1100,250,1065,UNSAT,830919,969700,34799782,754,0,830918,9.90,15.30,810971,32,74.4605,uuf250-087.cnf,1100
fixed,1100,250,1065,UNSAT,230842,269763,9706563,209,0,230841,9.37,14.60,217214,30,13.4193,uuf250-088.cnf,1100
fixed,1100,250,1065,UNSAT,292000,338576,12392896,265,0,291999,9.56,14.86,277764,30,18.9578,uuf250-089.cnf,1100
fixed,1100,250,1065,UNSAT,692575,803758,29198915,629,0,692574,10.04,15.40,676421,31,58.4146,uuf250-09.cnf,1100
fixed,1100,250,1065,UNSAT,29493,34783,1263878,26,0,29492,7.90,12.92,24704,32,1.0280,uuf250-090.cnf,1100
